title,price,area,rooms,url,city,address,district
2 Pokoje Bema!!!Wolne Od Zaraz!,305000,35.17,2,https://www.otodom.pl/pl/oferta/2-pokoje-bema-wolne-od-zaraz-ID4sLNi,Toruń,ul. gen. Józefa Bema ,Bydgoskie Przedmieście
Nowa Jakość-Dwa Pokoje Parter Jakubskie,462383,39.71,2,https://www.otodom.pl/pl/oferta/nowa-jakosc-dwa-pokoje-parter-jakubskie-ID4uNXI,Toruń,no address,Jakubskie Przedmieście
Kawalerka 28 M2 W Samym Centrum Torunia !!!,249000,28,1,https://www.otodom.pl/pl/oferta/kawalerka-28-m2-w-samym-centrum-torunia-ID4uOTF,Toruń,no address,Mokre
Nowa wyjątkowa inwestycja na ul. Wiązowej - Mokre,468699,40.58,2,https://www.otodom.pl/pl/oferta/nowa-wyjatkowa-inwestycja-na-ul-wiazowej-mokre-ID4uOol,Toruń,no address,Mokre
Na Sprzedaż 3 Pokoje Toruń,490000,63.4,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokoje-torun-ID4uLvX,Toruń,no address,Chełmińskie Przedmieście
"Sz. Okrężna, 49 m2, 3 rozkładowe pokoje, 4 piętro",450000,48.7,3,https://www.otodom.pl/pl/oferta/sz-okrezna-49-m2-3-rozkladowe-pokoje-4-pietro-ID4sLbi,Toruń,szosa Okrężna ,Bielany
Nietuzinkowe mieszkanie na Bydgoskim Przedmieściu,675000,123,3,https://www.otodom.pl/pl/oferta/nietuzinkowe-mieszkanie-na-bydgoskim-przedmiesciu-ID4uIyr,Toruń,ul. Adama Mickiewicza ,Bydgoskie Przedmieście
"Klimatyczne poddasze, cegła, Sienkiewicza, 93m.",595000,90,3,https://www.otodom.pl/pl/oferta/klimatyczne-poddasze-cegla-sienkiewicza-93m-ID4uIxK,Toruń,ul. Henryka Sienkiewicza ,Bydgoskie Przedmieście
Słoneczne mieszkanie na Rubinkowie,355000,48.5,2,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-na-rubinkowie-ID4uIxv,Toruń,no address,Rubinkowo
"Jar|Watzenrodego|2 Pokoje|48,49 m2",426227,48.49,2,https://www.otodom.pl/pl/oferta/jar-watzenrodego-2-pokoje-48-49-m2-ID4uImh,Toruń,no address,Wrzosy
"Mieszkanie 46,1 m2 idealne na gabinet lekarski !",450000,46.1,2,https://www.otodom.pl/pl/oferta/mieszkanie-46-1-m2-idealne-na-gabinet-lekarski-ID4uFq5,Toruń,ul. Gerarda Pająkowskiego ,Jakubskie Przedmieście
"Mieszkanie, 84 m², Toruń",799000,84,4,https://www.otodom.pl/pl/oferta/mieszkanie-84-m-torun-ID4uFpC,Toruń,ul. Działowa ,Grębocin nad Strugą
2 Pokoje Bema!!!Wolne Od Zaraz!,305000,35.17,2,https://www.otodom.pl/pl/oferta/2-pokoje-bema-wolne-od-zaraz-ID4sLNi,Toruń,ul. gen. Józefa Bema ,Bydgoskie Przedmieście
Apartament na wyjatkowym Osiedlu,469000,38,2,https://www.otodom.pl/pl/oferta/apartament-na-wyjatkowym-osiedlu-ID4tnTX,Toruń,no address,Stawki
"2 piętro, rubinkowo, przestronne pokoje, balkon !!",439000,60.8,2,https://www.otodom.pl/pl/oferta/2-pietro-rubinkowo-przestronne-pokoje-balkon-ID4uCBw,Toruń,ul. Władysława Dziewulskiego ,Rubinkowo
Jedyne takie mieszkanie na rynku!,1950000,107.2,3,https://www.otodom.pl/pl/oferta/jedyne-takie-mieszkanie-na-rynku-ID4uCBt,Toruń,szosa Lubicka ,Winnica
"Deweloperskie, centrum miasta, pewna inwestycyja",472118,40.01,2,https://www.otodom.pl/pl/oferta/deweloperskie-centrum-miasta-pewna-inwestycyja-ID4uBmj,Toruń,no address,Stare Miasto
"Deweloperskie, centrum miasta, pewna inwestycyja",495600,42,2,https://www.otodom.pl/pl/oferta/deweloperskie-centrum-miasta-pewna-inwestycyja-ID4uBmh,Toruń,no address,Stare Miasto
Apartament!!!! Blisko Starówki!!!!,1280000,81.27,3,https://www.otodom.pl/pl/oferta/apartament-blisko-starowki-ID4uzH7,Toruń,no address,Stare Miasto
Po remoncie | 4 Pokoje | wysoki standard | klima,699000,73.4,4,https://www.otodom.pl/pl/oferta/po-remoncie-4-pokoje-wysoki-standard-klima-ID4uzob,Toruń,szosa Chełmińska ,Koniuchy
Murapol Helio,no price,,unknown number of rooms,https://www.otodom.pl/pl/oferta/murapol-helio-ID4uEy5,Toruń,ul. Jana Heweliusza ,Wrzosy
"Poznańska, 48 m2, 2 pokoje, 3 piętro, balkon",350000,48.2,2,https://www.otodom.pl/pl/oferta/poznanska-48-m2-2-pokoje-3-pietro-balkon-ID4uzn5,Toruń,ul. Poznańska ,Podgórz
Mieszkanie 2 pokoje - balkon - garaż - JAR,530000,46.68,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-balkon-garaz-jar-ID4uz7N,Toruń,ul. Łukasza Watzenrodego ,Wrzosy
Nowe 3-pokojowe mieszkanie os. JAR,590000,49.5,3,https://www.otodom.pl/pl/oferta/nowe-3-pokojowe-mieszkanie-os-jar-ID4uvRs,Toruń,no address,Wrzosy
"Os. Młodych, Tanio, Urządzone, Blisko Centrum!",395000,45.5,2,https://www.otodom.pl/pl/oferta/os-mlodych-tanio-urzadzone-blisko-centrum-ID4uwrh,Toruń,no address,Osiedle Młodych
"Dwupoziomowe, prawie 100m2 w spokojnej okolicy!",690000,98.95,3,https://www.otodom.pl/pl/oferta/dwupoziomowe-prawie-100m2-w-spokojnej-okolicy-ID4un5C,Toruń,no address,Stare Miasto
"2 pokoje,  widok na Park Tysiąclecia!",299000,37.6,2,https://www.otodom.pl/pl/oferta/2-pokoje-widok-na-park-tysiaclecia-ID4uhhH,Toruń,ul. mjr. Ludwika Idzikowskiego ,Podgórz
Cegła 2 pokoje Jakubskie Przedmieścia Targowa!,370000,52.8,2,https://www.otodom.pl/pl/oferta/cegla-2-pokoje-jakubskie-przedmiescia-targowa-ID4t9ag,Toruń,no address,Jakubskie Przedmieście
Koniuchy cegła 2 pokoje Legionów,559000,56.2,2,https://www.otodom.pl/pl/oferta/koniuchy-cegla-2-pokoje-legionow-ID4tdHT,Toruń,no address,Chełmińskie Przedmieście
"Stare Miasto,nowe z windą i garażem,81m,3-pokojowe",1280000,81,3,https://www.otodom.pl/pl/oferta/stare-miasto-nowe-z-winda-i-garazem-81m-3-pokojowe-ID4ueNs,Toruń,no address,Na Skarpie
"Wrzosy przestronna kawalerka, cegła, parking, las",319000,38.1,1,https://www.otodom.pl/pl/oferta/wrzosy-przestronna-kawalerka-cegla-parking-las-ID4tvHG,Toruń,ul. Zbożowa ,Wrzosy
Mieszkanie 2-pokojowe na Toruńskim Jarze,519000,51.29,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-torunskim-jarze-ID4udfB,Toruń,no address,Stare Miasto
"Mieszkanie 45,58 m² w świeżym bloku z 2023r Stawki",540000,45.54,2,https://www.otodom.pl/pl/oferta/mieszkanie-45-58-m-w-swiezym-bloku-z-2023r-stawki-ID4uc3u,Toruń,no address,Stawki
71 m2 - 4 pokoje - taras - ogrzewanie podłogowe!,700128.25,70.72,4,https://www.otodom.pl/pl/oferta/71-m2-4-pokoje-taras-ogrzewanie-podlogowe-ID4ubrN,Toruń,no address,Bielawy
Mieszkanie w zabytkowej kamienicy-winda-balkon,720000,55.83,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-zabytkowej-kamienicy-winda-balkon-ID4tc9T,Toruń,no address,Rybaki
Mieszkanie do remontu - Toruń ul. Drzymały,399000,57.84,2,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-torun-ul-drzymaly-ID4u1Vb,Toruń,ul. Michała Drzymały ,Podgórz
"Duże ,ładne mieszkanie na stawkach",690000,64,3,https://www.otodom.pl/pl/oferta/duze-ladne-mieszkanie-na-stawkach-ID4lpFu,Toruń,no address,Czerniewice
"1 piętro, 2 pokoje, wysoki standard",549900,46,2,https://www.otodom.pl/pl/oferta/1-pietro-2-pokoje-wysoki-standard-ID4tULY,Toruń,no address,Wrzosy
"ul. Poznańska, blok, 2-pokojowe, 48m",350000,48,2,https://www.otodom.pl/pl/oferta/ul-poznanska-blok-2-pokojowe-48m-ID4tSOa,Toruń,no address,Podgórz
Koniuchy dwa pokoje 55m2,580000,54.57,2,https://www.otodom.pl/pl/oferta/koniuchy-dwa-pokoje-55m2-ID4tRT6,Toruń,ul. Janiny Bartkiewiczówny ,Koniuchy
"3 pokoje, Harcerska",579000,69,3,https://www.otodom.pl/pl/oferta/3-pokoje-harcerska-ID4tKxh,Toruń,no address,Koniuchy
Duże mieszkanie z tarasem,1390000,129,4,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-tarasem-ID4tGdA,Toruń,ul. Janiny Bartkiewiczówny ,Koniuchy
Słoneczne 2-pokojowe mieszkanie os. Podgórz ,375000,38.68,2,https://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-os-podgorz-ID4pQ2S,Toruń,no address,Podgórz
Przestronne 3 pokoje w spokojnej zielonej okolicy,479000,59.05,3,https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-w-spokojnej-zielonej-okolicy-ID4sj5u,Toruń,ul. Michała Drzymały ,Podgórz
W samym sercu miasta PCK,472118,40.01,2,https://www.otodom.pl/pl/oferta/w-samym-sercu-miasta-pck-ID4tCHI,Toruń,ul. Polskiego Czerwonego Krzyża ,Mokre
W samym sercu miasta PCK,597885,51.99,3,https://www.otodom.pl/pl/oferta/w-samym-sercu-miasta-pck-ID4tBVm,Toruń,ul. Polskiego Czerwonego Krzyża ,Mokre
Po Umowie Przedwstępnej,669000,62.66,3,https://www.otodom.pl/pl/oferta/po-umowie-przedwstepnej-ID4rQOz,Toruń,no address,Stawki
Mieszkanie W Cegle 2 Pok. 35 M2 Na Koniuchach !!!,359000,36,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-cegle-2-pok-35-m2-na-koniuchach-ID4tqOi,Toruń,no address,Koniuchy
Mieszkanie dwupokojowe ul.Poznańska,350000,48.2,2,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-ul-poznanska-ID4tirq,Toruń,ul. Poznańska 3,Podgórz
Dwie bezczynszowe kawalerki świetna lokalizacja,399000,56.5,3,https://www.otodom.pl/pl/oferta/dwie-bezczynszowe-kawalerki-swietna-lokalizacja-ID4tcFP,Toruń,ul. Targowa ,Jakubskie Przedmieście
"Mieszkanie 96,5m/4 pokoje/2x Parking/Stawki",950000,96.5,4,https://www.otodom.pl/pl/oferta/mieszkanie-96-5m-4-pokoje-2x-parking-stawki-ID4tfRF,Toruń,no address,Stawki
"5 pokoi, 2 poziomy, duży taras, strych 35 mkw",925000,116,5,https://www.otodom.pl/pl/oferta/5-pokoi-2-poziomy-duzy-taras-strych-35-mkw-ID4tfym,Toruń,no address,Chełmińskie Przedmieście
Kawalerka z ogródkiem w stanie deweloperskim,338100.72,25.76,1,https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-w-stanie-deweloperskim-ID4tdsC,Toruń,ul. Jana Heweliusza ,Wrzosy
"ul. Szosa Chełmińksa, kawalerka, parter, 50m",399000,50,1,https://www.otodom.pl/pl/oferta/ul-szosa-chelminksa-kawalerka-parter-50m-ID4tagq,Toruń,no address,Bielany
"Piękny widok, niski czynsz, spokojna okolica, 2pok",300000,31.03,2,https://www.otodom.pl/pl/oferta/piekny-widok-niski-czynsz-spokojna-okolica-2pok-ID4taaO,Toruń,ul. Poznańska ,Podgórz
"Parter 3 pokoje z balkonem, ul. Łąkowa",430000,48,3,https://www.otodom.pl/pl/oferta/parter-3-pokoje-z-balkonem-ul-lakowa-ID4t9ZM,Toruń,no address,Mokre
"Apartament premium, osiedle Sosnowa Polana Jar",880000,56,2,https://www.otodom.pl/pl/oferta/apartament-premium-osiedle-sosnowa-polana-jar-ID4rO4U,Toruń,ul. Jana Michała Hubego ,Wrzosy
"Poznańska, 48 m2, 2 pokoje, 3 piętro, balkon",350000,48.2,2,https://www.otodom.pl/pl/oferta/poznanska-48-m2-2-pokoje-3-pietro-balkon-ID4uzn5,Toruń,ul. Poznańska ,Podgórz
M-4 Gratka Dla Rodziny Koniuchy 67M2,675000,67.1,3,https://www.otodom.pl/pl/oferta/m-4-gratka-dla-rodziny-koniuchy-67m2-ID4sWge,Toruń,no address,Chełmińskie Przedmieście
Mieszkanie 2 pokoje z garażem !!!,499000,45.8,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-garazem-ID4t0Ro,Toruń,no address,Na Skarpie
Słoneczne 3-pokojowe mieszkanie os. Jar,670000,56.88,3,https://www.otodom.pl/pl/oferta/sloneczne-3-pokojowe-mieszkanie-os-jar-ID4rNwd,Toruń,no address,Stare Miasto
"3pokoje, loggia,ul. Wojska Polskiego, Toruń",398000,48,3,https://www.otodom.pl/pl/oferta/3pokoje-loggia-ul-wojska-polskiego-torun-ID4rEw5,Toruń,ul. Wojska Polskiego ,Mokre
Mieszkanie dwupoziomowe z miejscem postojowym,649282.11,68.14,4,https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-z-miejscem-postojowym-ID4sLgP,Toruń,ul. Jana Heweliusza ,Wrzosy
Toruń Jar Mieszkanie 26m2 bez prowizji! Bez PCC!,301694,25.76,1,https://www.otodom.pl/pl/oferta/torun-jar-mieszkanie-26m2-bez-prowizji-bez-pcc-ID4sFqj,Toruń,ul. Jana Heweliusza ,Wrzosy
Mieszkanie dwupoziomowe 87m2,690000,87,3,https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-87m2-ID4sEX1,Toruń,no address,Mokre
"52,60m2, 3 pokoje, balkon, hala garażowa, Podgórna",641720,52.6,3,https://www.otodom.pl/pl/oferta/52-60m2-3-pokoje-balkon-hala-garazowa-podgorna-ID4sEWK,Toruń,ul. Podgórna ,Mokre
Toruń Jar Mieszkanie 34m2 bez prowizji! Bez PCC!,392436.45,34.2,2,https://www.otodom.pl/pl/oferta/torun-jar-mieszkanie-34m2-bez-prowizji-bez-pcc-ID4sE2Y,Toruń,ul. Jana Heweliusza ,Wrzosy
Toruń Jar Mieszkanie 50m2 bez prowizji! Bez PCC,500782,50.21,3,https://www.otodom.pl/pl/oferta/torun-jar-mieszkanie-50m2-bez-prowizji-bez-pcc-ID4rQ0W,Toruń,ul. Jana Heweliusza ,Wrzosy
"Apartament Inwestycja 25,16m2 244 877,25 zł netto",244877.25,25.16,1,https://www.otodom.pl/pl/oferta/apartament-inwestycja-25-16m2-244-877-25-zl-netto-ID4semM,Toruń,ul. Grudziądzka ,Koniuchy
26 metrowa kawalerka z osobną kuchnią i loggią !,235000,26.38,1,https://www.otodom.pl/pl/oferta/26-metrowa-kawalerka-z-osobna-kuchnia-i-loggia-ID4sCN3,Toruń,no address,Rubinkowo
"Jar! 2 Pokoje , Osobna Kuchnia!,Klimatyzacja!",579000,49.34,2,https://www.otodom.pl/pl/oferta/jar-2-pokoje-osobna-kuchnia-klimatyzacja-ID4rbeJ,Toruń,ul. Łukasza Watzenrodego ,Wrzosy
"Mieszkanie z 3 balkonami, atrakcyjna lokalizacja.",849000,125.5,4,https://www.otodom.pl/pl/oferta/mieszkanie-z-3-balkonami-atrakcyjna-lokalizacja-ID4syMJ,Toruń,ul. Hugona Kołłątaja ,Chełmińskie Przedmieście
"Idealne miejsce do życia, do zainwestowania",539000,41.73,2,https://www.otodom.pl/pl/oferta/idealne-miejsce-do-zycia-do-zainwestowania-ID4symr,Toruń,ul. Koszalińska ,Bielawy
"Mieszkanie 39,47 z ogródkiem",452908.38,39.47,2,https://www.otodom.pl/pl/oferta/mieszkanie-39-47-z-ogrodkiem-ID4syjZ,Toruń,no address,Stare Miasto
"Nowe mieszkania Jar! Bez PCC, sprawdź promocje!",468924.13,41.5,3,https://www.otodom.pl/pl/oferta/nowe-mieszkania-jar-bez-pcc-sprawdz-promocje-ID4ssZT,Toruń,ul. Jana Heweliusza ,Wrzosy
"Helio Jar - promocyjne ceny, bez PCC!",391663.37,32.17,2,https://www.otodom.pl/pl/oferta/helio-jar-promocyjne-ceny-bez-pcc-ID4ssZj,Toruń,ul. Jana Heweliusza ,Wrzosy
Wyjątkowe mieszkanie na Rubinkowie,439000,61,3,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-na-rubinkowie-ID4srx5,Toruń,no address,Rubinkowo
Toruń Jar Mieszkanie 71m2 Antresola 9654.28/m2,611057.1,70.8,3,https://www.otodom.pl/pl/oferta/torun-jar-mieszkanie-71m2-antresola-9654-28-m2-ID4s3QQ,Toruń,ul. Jana Heweliusza ,Wrzosy
"M-4 po remoncie, blisko Starówki. Opcja garażu.",550000,70.83,3,https://www.otodom.pl/pl/oferta/m-4-po-remoncie-blisko-starowki-opcja-garazu-ID4soR3,Toruń,no address,Bydgoskie Przedmieście
"2 pokoje, 2 piętro, nowy blok, Podgórz",443716,48.23,2,https://www.otodom.pl/pl/oferta/2-pokoje-2-pietro-nowy-blok-podgorz-ID4sov2,Toruń,no address,Podgórz
Helio Jar - poznaj aktualne promocje!,565787.36,68.37,3,https://www.otodom.pl/pl/oferta/helio-jar-poznaj-aktualne-promocje-ID4r2KB,Toruń,ul. Jana Heweliusza ,Wrzosy
Koniuchy dwustronne mieszkanie niskie piętro Kozac,397000,48,2,https://www.otodom.pl/pl/oferta/koniuchy-dwustronne-mieszkanie-niskie-pietro-kozac-ID4sbHC,Toruń,ul. Kozacka ,Koniuchy
Nowoczesne 2 Pokoje Os. Jar 49M2,579000,49.34,2,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-os-jar-49m2-ID4rgsS,Toruń,no address,Wrzosy
"Aparthotel Aviator, Dwa Pokoje 41,3M2, Balkon!",544125,41.3,2,https://www.otodom.pl/pl/oferta/aparthotel-aviator-dwa-pokoje-41-3m2-balkon-ID4slqp,Toruń,ul. Grudziądzka ,Koniuchy
"Aparthotel Aviator, 37,5M2, Balkon!",493667,37.47,2,https://www.otodom.pl/pl/oferta/aparthotel-aviator-37-5m2-balkon-ID4slqn,Toruń,ul. Grudziądzka ,Koniuchy
"Aparthotel Aviator, 37M2, Ogródek 33,5M2, Taras!",472642,37.07,2,https://www.otodom.pl/pl/oferta/aparthotel-aviator-37m2-ogrodek-33-5m2-taras-ID4slql,Toruń,ul. Grudziądzka ,Koniuchy
"70 m2, 3-pokoje, taras, ogrzewanie podłogowe!",686862,69.38,3,https://www.otodom.pl/pl/oferta/70-m2-3-pokoje-taras-ogrzewanie-podlogowe-ID4rCF1,Toruń,ul. Gdańska ,Bielawy
"Inwestycja Helio, Dwupoziomowe 88M2, Bez Pcc!",772221,88,1,https://www.otodom.pl/pl/oferta/inwestycja-helio-dwupoziomowe-88m2-bez-pcc-ID4skkq,Toruń,ul. Jana Heweliusza ,Wrzosy
"Inwestycja Helio, Dwupoziomowe, 75M2, Bez Pcc!",689081,74.89,2,https://www.otodom.pl/pl/oferta/inwestycja-helio-dwupoziomowe-75m2-bez-pcc-ID4skko,Toruń,ul. Jana Heweliusza ,Wrzosy
"Inwestycja Helio, Dwupoziomowe 38,79M2, Bez Pcc!",449236,38.79,1,https://www.otodom.pl/pl/oferta/inwestycja-helio-dwupoziomowe-38-79m2-bez-pcc-ID4skkp,Toruń,ul. Jana Heweliusza ,Wrzosy
2 pokoje do zamieszkania na Jakubskim Przedmieściu,445000,48.38,2,https://www.otodom.pl/pl/oferta/2-pokoje-do-zamieszkania-na-jakubskim-przedmiesciu-ID4sjqQ,Toruń,no address,Jakubskie Przedmieście
"Okazja! Mieszkanie 47,6 m2. Mokre, bez prowizji",604499,47.6,2,https://www.otodom.pl/pl/oferta/okazja-mieszkanie-47-6-m2-mokre-bez-prowizji-ID4sh3u,Toruń,no address,Mokre
"Okazja! Mieszkanie 46 m2. Mokre, bez prowizji",586000,46.86,2,https://www.otodom.pl/pl/oferta/okazja-mieszkanie-46-m2-mokre-bez-prowizji-ID4sh3v,Toruń,no address,Stawki
"Atrakcyjne mieszkanie 64,50 m2 na Skarpie",480000,62.4,3,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-64-50-m2-na-skarpie-ID4sd3d,Toruń,no address,Na Skarpie
M-4 Gratka Dla Rodziny Koniuchy 67M2,675000,67.1,3,https://www.otodom.pl/pl/oferta/m-4-gratka-dla-rodziny-koniuchy-67m2-ID4sWge,Toruń,no address,Chełmińskie Przedmieście
"M-4, dwupoziomowe w centrum miasta!",849000,125,4,https://www.otodom.pl/pl/oferta/m-4-dwupoziomowe-w-centrum-miasta-ID4scLk,Toruń,no address,Chełmińskie Przedmieście
"Klimatyczne, nowoczesne 2pokoje z miejscem postojowym i piwnicą 2015r",369000,33.8,2,https://www.otodom.pl/pl/oferta/klimatyczne-nowoczesne-2pokoje-z-miejscem-postojowym-i-piwnica-2015r-ID4scAI,Toruń,ul. Poznańska ,Podgórz
Łyskowskiego 2 pokojowe z balkonem po remoncie,445000,48.4,2,https://www.otodom.pl/pl/oferta/lyskowskiego-2-pokojowe-z-balkonem-po-remoncie-ID4qF4D,Toruń,no address,Rubinkowo
Nowoczesne mieszkanie blisko Parku Tysiąclecia,549816,59.12,3,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-blisko-parku-tysiaclecia-ID4s51y,Toruń,ul. Włocławska ,Stawki
Mieszanie 3pokojowe na Podgórzu,599000,59.45,3,https://www.otodom.pl/pl/oferta/mieszanie-3pokojowe-na-podgorzu-ID4rZSr,Toruń,no address,Podgórz
"69 m2, 3-pokoje, taras, ogrzewanie podłogowe!",680526,68.74,3,https://www.otodom.pl/pl/oferta/69-m2-3-pokoje-taras-ogrzewanie-podlogowe-ID4rCxC,Toruń,ul. Gdańska ,Bielawy
"3 pokoje, po remoncie, blok cegła, Mickiewicza",585000,70,3,https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-blok-cegla-mickiewicza-ID4rXJw,Toruń,no address,Bydgoskie Przedmieście
Mieszkanie 3 pokoje os. Na Skarpie,480000,61.13,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-os-na-skarpie-ID4rWeY,Toruń,no address,Na Skarpie
Premium mieszkanie os. Stawki,599000,40.21,2,https://www.otodom.pl/pl/oferta/premium-mieszkanie-os-stawki-ID4rTKP,Toruń,no address,Stawki
Mieszkanie dwustronne 49m2 Jar komórka lok w cenie,579000,49.29,2,https://www.otodom.pl/pl/oferta/mieszkanie-dwustronne-49m2-jar-komorka-lok-w-cenie-ID4rOZa,Toruń,ul. Łukasza Watzenrodego ,Wrzosy
Rozkładowe mieszkanie na osiedlu Parkowy Jar,579000,49.34,2,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-na-osiedlu-parkowy-jar-ID4rN6Y,Toruń,ul. Łukasza Watzenrodego ,Wrzosy
"Jar, 2-pokojowe z windą i garażem, 49m",579000,49,2,https://www.otodom.pl/pl/oferta/jar-2-pokojowe-z-winda-i-garazem-49m-ID4rzPZ,Toruń,no address,Wrzosy
"Kamienica, Stare Miasto",690000,150,6,https://www.otodom.pl/pl/oferta/kamienica-stare-miasto-ID4rzL6,Toruń,ul. Prosta ,Stare Miasto
Bydgoskie Przedmieście. Dwa pokoje 48.2m2,365000,48.2,2,https://www.otodom.pl/pl/oferta/bydgoskie-przedmiescie-dwa-pokoje-48-2m2-ID4rt0a,Toruń,ul. Adama Mickiewicza ,Bydgoskie Przedmieście
"2 pokoje, 50 mkw, gotowiec inwestycyjny z najemcą",419000,50,2,https://www.otodom.pl/pl/oferta/2-pokoje-50-mkw-gotowiec-inwestycyjny-z-najemca-ID4rqzv,Toruń,no address,Bielany
Przestronne mieszkanie w Kamienicy,495000,66,3,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-kamienicy-ID4rm5d,Toruń,no address,Jakubskie Przedmieście
"Starówka, mieszkanie na sprzedaż!",585000,70,4,https://www.otodom.pl/pl/oferta/starowka-mieszkanie-na-sprzedaz-ID4qrRg,Toruń,no address,Stare Miasto
Mieszkanie 2 pokojowe w oficynie. Stare Miasto.,199000,43.5,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-oficynie-stare-miasto-ID4r9PU,Toruń,ul. Łazienna ,Stare Miasto
"Duża kawalerka z wydzieloną sypialnią, Nad Strugą",295000,36,2,https://www.otodom.pl/pl/oferta/duza-kawalerka-z-wydzielona-sypialnia-nad-struga-ID4oTWe,Toruń,ul. Nad Strugą ,Grębocin nad Strugą
"Parter, po remoncie, 2 osobne wejścia",399000,50.32,2,https://www.otodom.pl/pl/oferta/parter-po-remoncie-2-osobne-wejscia-ID4qYe9,Toruń,no address,Chełmińskie Przedmieście
"ul. Olsztyńska, 3-pokojowe w cegle, 2 piętro, 61m",320000,61,3,https://www.otodom.pl/pl/oferta/ul-olsztynska-3-pokojowe-w-cegle-2-pietro-61m-ID4qTQo,Toruń,no address,Bielawy
Antresola Balkon + Loggia + Piękny Widok NA Wisłę,658000,77,5,https://www.otodom.pl/pl/oferta/antresola-balkon-loggia-piekny-widok-na-wisle-ID4qPXz,Toruń,no address,Rybaki
4/5 pokojowe mieszkanie w odnowionej kamienicy,469000,100,4,https://www.otodom.pl/pl/oferta/4-5-pokojowe-mieszkanie-w-odnowionej-kamienicy-ID4qHAf,Toruń,no address,Bydgoskie Przedmieście
Mieszkanie 2 piętro Balkon Bydgoskie Przedmieście,840000,81.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-2-pietro-balkon-bydgoskie-przedmiescie-ID4q2PT,Toruń,no address,Bydgoskie Przedmieście
Willa Maryla wyjątkowe mieszkanie w niskiej cenie!,529000,110,3,https://www.otodom.pl/pl/oferta/willa-maryla-wyjatkowe-mieszkanie-w-niskiej-cenie-ID4qjfu,Toruń,ul. Juliusza Słowackiego ,Bydgoskie Przedmieście
"Mieszkanie blisko centrum, dwupoziomowe 4 pokoje",849000,125.5,4,https://www.otodom.pl/pl/oferta/mieszkanie-blisko-centrum-dwupoziomowe-4-pokoje-ID4q75X,Toruń,no address,Chełmińskie Przedmieście
"3 pokoje, 64,10 mkw, odświeżone, nowa łazienka",485000,64.1,3,https://www.otodom.pl/pl/oferta/3-pokoje-64-10-mkw-odswiezone-nowa-lazienka-ID4q0qB,Toruń,no address,Na Skarpie
"Osiedle Uniwersyteckie ul. Józefa 4-pokojowe, 75m",699000,75,4,https://www.otodom.pl/pl/oferta/osiedle-uniwersyteckie-ul-jozefa-4-pokojowe-75m-ID4pUHx,Toruń,no address,Bielany
"ul. Kołłątaja, cegła, 125,5m",848000,125.5,4,https://www.otodom.pl/pl/oferta/ul-kollataja-cegla-125-5m-ID4pUHv,Toruń,no address,Chełmińskie Przedmieście
Wyjątkowy Apartament Premium w Rosette Residence,2170000,105.1,3,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-premium-w-rosette-residence-ID4o7PL,Toruń,Plac Św. Katarzyny ,Stare Miasto
Atrakcyjne z tarasem i ogródkiem.,705000,64.4,3,https://www.otodom.pl/pl/oferta/atrakcyjne-z-tarasem-i-ogrodkiem-ID4nwfs,Toruń,no address,Chełmińskie Przedmieście
Piękne 3 Pokojowe Mieszkanie Na Stawkach,640000,64,3,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-mieszkanie-na-stawkach-ID4iY5s,Toruń,no address,Stawki
Warta uwagi kamienica z potencjałem na Starówce,1100000,260,10,https://www.otodom.pl/pl/oferta/warta-uwagi-kamienica-z-potencjalem-na-starowce-ID4meL9,Toruń,no address,Stare Miasto
"3 pok. Mieszkanie w centrum Torunia,ul. Warszawska",487000,53,3,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-w-centrum-torunia-ul-warszawska-ID4lZEX,Toruń,ul. Warszawska ,Stare Miasto
